index,name,intl_name,brand_name,brand_intl_name,year_month,rank,score,f1,f2,f3,f4,f5,f6,flavour_tags,checkin_count,pictures,id,f_mean
44,月の輪,Tsukinowa,岩手県,Iwate,202001,7,4.006824016571045,0.3648304343223572,0.4870292246341705,0.23556849360466006,0.4640655219554901,0.4459795355796814,0.3999427855014801, ワイン 旨味 辛口 穀物 キレ 豊か 優しい スッキリ 桃 深み さわやか 梨 ふくよか 派手 クリーミー 酸味 フレッシュ 昔ながら フルーティ バランス,127,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/K7vdL6a0bVipD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/yi4SWS6Xr3IYl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/Ywf0APRguoDxd,44,0.3995693325996399
45,酔仙,Suisen,岩手県,Iwate,202001,8,4.00676965713501,0.3263051211833954,0.3896473050117493,0.21437059342861176,0.7065469622612,0.3038756847381592,0.3227942883968353, 落ち着く 果物 ミルク ちびちび 穏やか 安定 辛口 旨味 ふんわり スッキリ 余韻 さらり 熱燗 常温 甘味 ふくよか 酸味 しっかり さわやか 柔らかい,75,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/M6h0Xcsdc72G7|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1EXZ1N0cOAJerS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2FIbDu6uamoHF1,45,0.3772566591699918
46,鷲の尾,,岩手県,Iwate,202001,9,4.006743431091309,0.3765186359324931,0.3803845298705662,0.29861113473131856,0.44373200538135166,0.395329001198132,0.451486079388657, 薄い 熱燗 ほのか 冷酒 優しい 軽快 穏やか 常温 さっぱり フルーティ しっかり 酸味 スッキリ 辛口 甘味,20,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/y9gBIPLPzyL2m|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/pkF2SX9Dvhy82|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2BLc9x6ExxduPp,46,
47,わしの尾,Washinoo,岩手県,Iwate,202001,10,4.006730079650879,0.40533961737393515,0.4074701923067888,0.3010698696951819,0.40868387299265496,0.38153008877153527,0.45574169003318016, 熱燗 綺麗 華やか キレ 常温 濃厚 スッキリ 苦味 フルーティ しっかり 酸味 旨味 辛口,38,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17lA23J7Qu8Tjy|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/umj558qjqp2VY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1TsHseZu2WLDlV,47,
48,あづまみね,Azumamine,岩手県,Iwate,202001,11,4.006714820861816,0.5038396716117859,0.3791813254356384,0.3265329599380493,0.5429120659828186,0.28098976612091064,0.3493344783782959, ワイン 洋梨 若い クリーミー とろみ 優しい 旨味 どっしり 濃厚 まろやか メロン 上品 柔らかい 甘味 軽快 辛口 綺麗 穏やか 華やか バランス,62,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/u4KWN2x33K1h4|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2CMIN5vJhvuzM8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2DF5Xi2UfMkjTh,48,0.39713171124458313
49,シャムロック,シャムロック,岩手県,Iwate,202001,12,4.006714820861816,0.381423080154823,0.37215194208106717,0.29423692638029764,0.4571736707952624,0.428177735293402,0.44377971453922654, 花 果物 柔らかい 控えめ ほのか 濃厚 しっかり 酸味 スッキリ,13,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11u4nNNoOwpQvE|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2JlapYmcX7f4wX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/nM27AqwBUzXwx,49,
50,菊の司,Kikunotsukasa,岩手県,Iwate,202001,13,4.0067081451416025,0.3085664510726929,0.2389066517353058,0.22039034962654114,0.6312874555587769,0.2456458359956741,0.5833290219306946, ラムネ カルピス 酸味 じわじわ 厚み 綺麗 控えめ ガス 深み ヨーグルト 複雑 渋み 冷酒 ジューシー 優しい さわやか あっさり まろやか さっぱり キリリ,90,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/PfYcuGbffXqq2|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/6O4Vb61DsWWbv|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/pgIAq9yocvYv1,50,0.37135429431994754
51,雪っこ,雪っこ,岩手県,Iwate,202001,14,4.0067081451416025,0.36072880029678345,0.3687054216861725,0.4802072942256928,0.4207038581371307,0.411054790019989,0.396704226732254, ちびちび ミルク セメダイン ピリリ 柑橘 ツン ワイン 余韻 濃厚 なめらか ガス 甘味 旨味 酸味,68,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1yXiBEd9Zc7uhz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/WaBQFyIt8Zzec|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/U9cfrpW0FNLFi,51,
52,水神,水神,岩手県,Iwate,202001,15,4.00667142868042,0.35348960116165357,0.36732589583282416,0.29566891032353204,0.44195451851812073,0.43431225738507,0.4580900939658854, 辛口 栗 深み キレ スッキリ ツン 薄い メロン ふんわり まろやか さっぱり さわやか 濃厚 しっかり 旨味,42,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Jn9qg8o36uPmd|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/wbCbxV1OEvqop|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2JbiOEZ7foHnvQ,52,
53,酉与右衛門,Yoemon,岩手県,Iwate,202001,16,4.006663799285889,0.4614573121070862,0.394471287727356,0.28142884373664856,0.3987553417682648,0.380158007144928,0.4987197816371918, ガス クリーミー ワイン パイナップル リンゴ 栗 レモン 酸味 上品 ジューシー 淡い 清涼 若い ナッツ ラムネ じっくり 常温 軽快 ピリリ 力強い,55,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1KBE33QTfbbYE0|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1rYnojFTEsdHZ2|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1zQcV9EsDyusg3,53,0.40249842902024585
54,あずまみね,Azumamine,岩手県,Iwate,202001,17,4.00665807723999,0.41425007025575694,0.3919270179950226,0.27602301571614646,0.4042977660692063,0.3862628256738054,0.4754614579857466, 柑橘 あっさり 余韻 さっぱり ふくよか フレッシュ バランス キレ フルーティ しっかり 旨味 酸味 スッキリ 辛口 甘味,20,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2lD0VLompdSUne|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/aCmZp551GaTrz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DdApb0eBCZyI8,54,
55,龍泉八重桜,Ryusen'yaezakura,岩手県,Iwate,202001,18,4.006643295288087,0.3502053403394553,0.360286581335387,0.2835466791322808,0.48266351232723237,0.4012693662406905,0.4366381709815581, 昔ながら 柔らかい するする スイスイ なめらか ふんわり コク 華やか 常温 さっぱり 甘味 スッキリ 酸味 旨味,26,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1SWgt5m2fmggB6|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2svFUzmQ196akF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vE9Tb5aYd8QwU,55,
56,桜顔,Sakuragao,岩手県,Iwate,202001,19,4.006642818450929,0.5671709775924683,0.31829458475112915,0.1228422150015831,0.25559598207473755,0.2661155164241791,0.6525095105171204, 桜 熱燗 ちびちび 常温 爽快 ほのか さわやか 綺麗 するする スイスイ スッキリ 苦味 フレッシュ 穏やか フルーティ 辛口 さっぱり 酸味 旨味 甘味,35,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/oji8iq7ioFGIb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1qZcGPGWS3qbai|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2gt5lCdcRegqB7,56,0.3637547977268696
57,七福神,Shichifukujin,岩手県,Iwate,202001,20,4.006635665893556,0.2350268512964249,0.32904356718063354,0.438560426235199,0.7075042724609375,0.2743526697158813,0.2613919675350189, 透き通る 紹興酒 穏やか クリーミー アミノ酸 辛口 マイルド ミルク 円やか 厚み 力強い 控えめ キャラメル 上品 ふくよか 冷酒 ふんわり ほのか 綺麗 どっしり,48,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/aHBuYhQYnKbAI|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/p5l6zb6T1mJaD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kDdq4Gb7FCuWu,57,0.37431329240401584
58,せきのいち,Sekinoichi,岩手県,Iwate,202001,21,4.006628513336182,0.3860376986892959,0.41806216355878056,0.32406574922499026,0.411107946809301,0.37721240265705985,0.44573069175957586, ナッツ アミノ酸 薄い 熱燗 控えめ 芳醇 苦味 濃厚 スッキリ フルーティ 酸味 しっかり 甘味 旨味 辛口,34,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/X104GqC4vU17A|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30M5pJkLFkrQWP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/xz7Dv4gkpmXBd,58,
59,千両男山,Senryootokoyama,岩手県,Iwate,202001,22,4.006628513336182,0.3878632464325568,0.3856355061480413,0.3027426157328481,0.41971305961441213,0.3952621935518232,0.4659982994287313, 綺麗 しっかり 薄い バランス ヨーグルト コク 常温 辛口 さっぱり さわやか 苦味 酸味 旨味 甘味,22,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/e0UKtmntMs3lQ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1cwJ5o3cTi2WZs|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2iEDrfaV0Dje29,59,
60,㐂久盛,,岩手県,Iwate,202001,23,4.006628513336182,0.34803685007820767,0.38010418196571405,0.35327674446807295,0.40490369456741754,0.41346714838420034,0.4536463468777678, キャラメル 重い ツン 爽快 さらり リンゴ 柑橘 穀物 ヨーグルト キリリ 酸味 さっぱり 旨味 辛口 甘味,20,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2XOU1LEnhskWlC|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1IopzCBzdvPoz1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1G5CzZbtWzGppJ,60,
61,廣喜,Hiroki,岩手県,Iwate,202001,24,4.006621360778809,0.35996127128601074,0.5250265002250671,0.4496540427207947,0.2993080019950867,0.40064680576324463,0.3774694204330444, ワイン 軽快 クリーミー アミノ酸 ツン ミルク ちびちび 深み 複雑 旨味 薄い 穏やか 酸味 コク フルーティ 華やか しっかり キレ 常温 辛口,34,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/Srd0kXZXyrnPr|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1jfwPlGKSiyEUC|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1HZkSjMTIPqwQu,61,0.4020110070705414
62,百磐,百磐,岩手県,Iwate,202001,25,4.006614208221436,0.3981767474099458,0.3606051001183601,0.26558795934309726,0.43593239583860055,0.3996100006916592,0.4799914350789313, まったり 心地よい するする メロン 冷酒 苦味 軽快 酸味 バランス しっかり さっぱり ほのか 旨味 甘味 スッキリ,16,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Ip9Uz2PueGYIT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/VqdeYKK3Lej2D|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1IIGStmdV9wQ5w,62,
63,岩手誉,Iwatehomare,岩手県,Iwate,202001,26,4.006614208221436,0.40968535804609685,0.396025624711464,0.41386167959923537,0.39454791107944515,0.3274253576780632,0.43887304390617715, 香ばしい 穀物 力強い チーズ ワイン ヨーグルト バランス まろやか ほのか 酸味 旨味 甘味,20,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2aHWcnxpTMWcnU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1OKw8udfSDhmRf|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/12eoLYg5xyR5qB,63,
64,喜久盛,Kikuzakari,岩手県,Iwate,202001,27,4.006614208221436,0.38375317851310486,0.4190874405063092,0.31712406483944194,0.41880074263442346,0.3954761519044012,0.4456438064875687, いちご 若い 余韻 キレ 旨味 濃厚 酸味 しっかり スッキリ 辛口 甘味,19,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DcQbyyZqDB0zW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2XrH7WDnpznhZG|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1DPUJeqNAoKUEz,64,
65,伯楽星,Hakurakusei,宮城県,Miyagi,202001,1,4.412219047546387,0.4829047024250031,0.3829180002212525,0.1831636279821396,0.4414187371730805,0.32957759499549866,0.5321241021156311, スッキリ 酸味 バナナ 綺麗 安定 フルーティ 旨味 バランス 甘味 メロン キレ さわやか 柔らかい 辛口 甘酸っぱい マスカット 華やか パイナップル 冷酒 するする,770,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1lTXMVUFkcXJP1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/GQUgfuDxVHzs|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1e7gVActlELoPb,65,0.39201779415210086
66,浦霞,Urakasumi,宮城県,Miyagi,202001,2,4.0975661277771005,0.33830153942108154,0.4168887436389923,0.2867090404033661,0.5795261859893799,0.3668766617774963,0.3988792598247528, スッキリ 安定 辛口 フレッシュ バランス 甘味 旨味 ふっくら コク しっかり まろやか 余韻 ほのか 柔らかい 控えめ 酸味 穏やか 優しい 軽快 スイスイ,697,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2QKoFtvsRYOeW9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17iCCgfOYItZc3|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/UI6OAM9bVdM7h,66,0.3978635718425115
67,日高見,Hidakami,宮城県,Miyagi,202001,3,4.048143386840819,0.3045661747455597,0.3732030391693115,0.2214847058057785,0.34551990032196045,0.6227904558181763,0.4600560069084168, 辛口 スッキリ 旨味 穀物 キリリ レーズン 熱燗 ワイン 桜 酸味 梨 さっぱり しっかり バランス 甘味 キレ プラム ひろがる 爽快 控えめ,604,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11womN11ew1RSF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ZjC5ohN3LRhBs|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/dsMldXY0A2H07,67,0.3879367137948672
68,萩の鶴,Haginotsuru,宮城県,Miyagi,202001,4,4.042405128479004,0.56508868932724,0.3522397577762604,0.19360804557800293,0.4110063016414641,0.22330476343631744,0.5480206608772278, グレープフルーツ ガス 酸味 フレッシュ 甘味 さわやか 優しい フルーティ 華やか 旨味 桜 リンゴ スッキリ マスカット メロン 桃 苦味 ほのか ヨーグルト バランス,579,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1EEcb1B56GrbP5|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1xpVZyYY824Qtq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1jhnfGxvoW6Syd,68,0.3822113697727521
69,一ノ蔵,Ichinokura,宮城県,Miyagi,202001,5,4.0412116050720215,0.3674698173999785,0.3875735402107239,0.3721205592155457,0.4859313666820526,0.4007082581520081,0.4237718284130096, 辛口 スッキリ 安定 甘酸っぱい 甘味 旨味 ハチミツ 酸味 常温 ふっくら ジュース さわやか 柔らかい フルーティ 醤油 チーズ さっぱり 冷酒 まろやか ワイン,659,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/AEEow7olpztmc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1KMENjen522o7D|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2tIyb5kiGP8906,69,0.4062625616788864
70,勝山,Katsuyama,宮城県,Miyagi,202001,6,4.0250911712646475,0.5045774579048157,0.4438355565071106,0.30602091550827026,0.3620066642761231,0.3659687340259552,0.435638427734375, ワイン メロン 甘味 ジュース 綺麗 上品 バランス 甘辛い フルーティ チョコレート しっかり スイスイ キャラメル 華やか まろやか 辛口 控えめ 旨味 派手 蜜,217,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/29ZEOvIktt96ey|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/X5MwKRbDyDKhJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2ILBJrQ45oxOgp,70,0.4030079593261083
71,墨廼江,Suminoe,宮城県,Miyagi,202001,7,4.015970706939696,0.4007335603237152,0.3212117552757263,0.19829711318016047,0.4558139443397522,0.4792047441005707,0.5094215869903564, 辛口 スッキリ 酸味 メロン パイナップル 甘味 キレ 旨味 ふんわり さわやか 控えめ フレッシュ 淡い 深み 穏やか 苦味 バランス ほのか じわじわ 爽快,359,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1X6SCuKqxSnmF0|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2XXlBkvgqeeJqh|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/vmaG3Jo4lN1D4,71,0.3941137840350469
72,宮寒梅,宮寒梅,宮城県,Miyagi,202001,8,4.0138444900512695,0.4732646942138672,0.4640407860279083,0.2751680314540863,0.5109354257583618,0.23044312000274655,0.41329190135002136, 甘味 綺麗 旨味 優しい 酸味 フルーティ スッキリ ジューシー 華やか 甘酸っぱい 上品 穏やか 落ち着く 桃 深み ずっしり メロン さわやか ピチピチ キレ,187,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/sLjdOsf0F5uvX|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1RjMF2LZusWSxj|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2fLqewmcbP962E,72,0.3945239931344986
73,乾坤一,Kenkon'ichi,宮城県,Miyagi,202001,9,4.0129990577697745,0.2849403917789459,0.2639769911766052,0.2751777172088623,0.4914544522762298,0.5518174171447754,0.4768358170986176, 辛口 スッキリ ワイン 旨味 綺麗 ヨーグルト さわやか フルーティ 控えめ 甘味 スモーキー クリーミー キレ 酸味 爽快 しっかり カルピス ゴクゴク まろやか 砂糖,395,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/7pgSf9NrHzNVe|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2nKDvkuuNPoXg7|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1v8tKDZ70Oj7aF,73,0.39070046444733936
74,すず音,Suzune,宮城県,Miyagi,202001,10,4.008744716644287,0.5571773052215576,0.08968822658061981,0.05136210098862648,0.41068872809410095,0.15633049607276914,0.6969698667526245, ジュース ガス シャンパン カルピス マスカット 淡い クリーミー 甘味 ラムネ バナナ 穏やか リンゴ さっぱり フルーティ 控えめ 上品 ほのか ヨーグルト さわやか 柔らかい,103,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1aaFEJnMKxZfJ7|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/hLD4OVVA4KXAK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ojJkZqKJ1xfPp,74,0.3270361206183831
